ExposureNumber,FilePath,FilterName,ExposureStart,Duration,Binning,CameraTemp,CameraTargetTemp,Gain,Offset,ADUStDev,ADUMean,ADUMedian,ADUMin,ADUMax,DetectedStars,HFR,HFRStDev,FWHM,Eccentricity,GuidingRMS,GuidingRMSArcSec,GuidingRMSRA,GuidingRMSRAArcSec,GuidingRMSDEC,GuidingRMSDECArcSec,FocuserPosition,FocuserTemp,RotatorPosition,PierSide,Airmass,ExposureStartUTC,MountRA,MountDec,ImageType
401,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0401.fits,L,2026-03-15T05:23:00Z,30,1x1,-15,-15,0,50,107.5361,524.0235,523,398,65535,747,2.5822,0.2915,4.068830956343794,0.4024359378992758,0.842,0.7297,0.6968,0.6039,0.4726,0.4096,20884,5,270.1491,East,1.7541,2026-03-15T09:23:21Z,148.73147939642465,69.32123750587026,LIGHT
402,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0402.fits,L,2026-03-15T05:23:00Z,30,1x1,-15,-15,0,50,110.6639,524.0344,523,400,65535,754,2.5414,0.2518,3.959754909561352,0.4320849558029264,1.1984,1.0386,0.6281,0.5443,1.0206,0.8846,20884,5,270.1491,East,1.7562,2026-03-15T09:23:51Z,148.73147941187312,69.32123747697274,LIGHT
403,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0403.fits,L,2026-03-15T05:24:00Z,30,1x1,-15,-15,0,50,111.0145,524.1132,523,403,65535,757,2.4918,0.2785,3.832570610745452,0.4025597581501876,0.8063,0.6988,0.5362,0.4647,0.6021,0.5218,20884,5,270.1491,East,1.7582,2026-03-15T09:24:22Z,148.73147942638144,69.32123744983811,LIGHT
404,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0404.fits,L,2026-03-15T05:24:00Z,30,1x1,-15,-15,0,50,111.0779,524.0493,523,400,65535,755,2.5041,0.2635,3.893773166840406,0.46235763267499297,1.0968,0.9506,0.9237,0.8005,0.5915,0.5126,20884,5,270.1491,East,1.7601,2026-03-15T09:24:53Z,148.73147944090812,69.32123742267311,LIGHT
405,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0405.fits,L,2026-03-15T05:25:00Z,30,1x1,-15,-15,0,50,109.5726,524.1151,523,394,65535,752,2.5428,0.2873,4.0039423310959785,0.3861628990118298,0.8061,0.6986,0.6109,0.5295,0.5258,0.4557,20884,5,270.1491,East,1.7622,2026-03-15T09:25:23Z,148.73147945639022,69.32123739372581,LIGHT
406,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0406.fits,L,2026-03-15T05:27:00Z,30,1x1,-15,-15,0,50,109.8217,524.3101,523,389,65535,761,2.4482,0.2537,3.7369211728318783,0.4009487237483324,0.8065,0.699,0.6338,0.5493,0.4987,0.4322,20892,5.12,270.1491,East,1.77,2026-03-15T09:27:22Z,148.73147951346905,69.32123728704407,LIGHT
407,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0407.fits,L,2026-03-15T05:27:00Z,30,1x1,-15,-15,0,50,104.5134,525.0379,524,366,65535,735,2.4301,0.257,3.731454197494259,0.4547797510855802,0.8054,0.698,0.5527,0.479,0.5859,0.5078,20892,5.145,270.1491,East,1.772,2026-03-15T09:27:52Z,148.73147952802302,69.32123725985218,LIGHT
408,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0408.fits,L,2026-03-15T05:28:00Z,30,1x1,-15,-15,0,50,107.2135,524.4774,523,395,65535,759,2.4519,0.2678,3.743359279886837,0.41060485607950986,0.7878,0.6828,0.5864,0.5082,0.5261,0.456,20892,5.175,270.1491,East,1.774,2026-03-15T09:28:23Z,148.73147954252096,69.32123723276918,LIGHT
409,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0409.fits,L,2026-03-15T05:28:00Z,30,1x1,-15,-15,0,50,107.3268,524.6547,523,396,65535,756,2.4314,0.2598,3.7369614406179146,0.46786952193605824,0.8312,0.7204,0.5252,0.4551,0.6443,0.5584,20892,5.2,270.1491,East,1.7762,2026-03-15T09:28:53Z,148.7314795580941,69.3212372036821,LIGHT
410,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0410.fits,L,2026-03-15T05:29:00Z,30,1x1,-15,-15,0,50,108.0462,524.9567,524,392,65535,733,2.3343,0.2485,3.5228996505299746,0.454924361170682,0.6923,0.6,0.5585,0.4841,0.4091,0.3545,20892,5.22,270.1491,East,1.7786,2026-03-15T09:29:30Z,148.731479575474,69.32123717122576,LIGHT
411,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0411.fits,L,2026-03-15T05:30:00Z,30,1x1,-15,-15,0,50,110.9013,524.4748,523,413,65535,757,2.3944,0.2502,3.6090672600470737,0.4143701736971228,0.7534,0.6529,0.6118,0.5303,0.4396,0.381,20892,5.215,270.1491,East,1.7806,2026-03-15T09:30:01Z,148.7314795900492,69.3212371440116,LIGHT
412,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0412.fits,L,2026-03-15T05:30:00Z,30,1x1,-15,-15,0,50,109.3202,524.4943,523,395,65535,759,2.3974,0.2459,3.653583957156113,0.426782368094741,0.7449,0.6456,0.5595,0.4849,0.4917,0.4262,20892,5.2,270.1491,East,1.7827,2026-03-15T09:30:31Z,148.73147960552043,69.32123711512878,LIGHT
413,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0413.fits,L,2026-03-15T05:31:00Z,30,1x1,-15,-15,0,50,109.1803,524.6964,523,389,65535,749,2.386,0.2508,3.642357785856984,0.4587645328151747,0.677,0.5867,0.5596,0.485,0.381,0.3302,20892,5.17,270.1491,East,1.7848,2026-03-15T09:31:02Z,148.72728947520875,69.32123109853667,LIGHT
414,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0414.fits,L,2026-03-15T05:31:00Z,30,1x1,-15,-15,0,50,103.4158,525.1808,524,377,65535,727,2.4101,0.2776,3.6959863508902138,0.4202075529556403,0.7909,0.6855,0.5868,0.5085,0.5303,0.4596,20892,5.18,270.1491,East,1.7868,2026-03-15T09:31:32Z,148.7272894898263,69.32123107126799,LIGHT
415,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0415.fits,L,2026-03-15T05:32:00Z,30,1x1,-15,-15,0,50,106.0149,525.1175,524,402,65535,735,2.2817,0.2536,3.4141631490496493,0.4628036045779203,0.6926,0.6002,0.5369,0.4653,0.4375,0.3791,20892,5.175,270.1491,East,1.789,2026-03-15T09:32:03Z,148.72728950526115,69.32123104247894,LIGHT
416,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0416.fits,L,2026-03-15T05:32:00Z,30,1x1,-15,-15,0,50,104.1203,524.7907,524,400,65535,724,2.461,0.2644,3.779457259035529,0.41358472826920945,0.7123,0.6173,0.5308,0.46,0.475,0.4116,20892,5.17,270.1491,East,1.791,2026-03-15T09:32:34Z,148.72728951985658,69.32123101525977,LIGHT
417,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0417.fits,L,2026-03-15T05:33:00Z,30,1x1,-15,-15,0,50,107.5751,524.6066,523,402,65535,733,2.4265,0.2592,3.6824440427931746,0.4277209730247303,0.7892,0.6839,0.5895,0.5109,0.5246,0.4546,20892,5.155,270.1491,East,1.7931,2026-03-15T09:33:04Z,148.7272895344696,69.32123098801196,LIGHT
418,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0418.fits,L,2026-03-15T05:33:00Z,30,1x1,-15,-15,0,50,110.2729,524.4931,523,393,65535,747,2.3897,0.2571,3.6270342219072473,0.4363538749439696,0.7535,0.653,0.5526,0.479,0.5122,0.4439,20892,5.135,270.1491,East,1.7953,2026-03-15T09:33:35Z,148.72728954990276,69.32123095923919,LIGHT
419,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0419.fits,L,2026-03-15T05:34:00Z,30,1x1,-15,-15,0,50,106.7305,524.5758,523,398,65535,731,2.5375,0.2611,3.926018607233712,0.40299648552400136,0.8929,0.7738,0.5997,0.5198,0.6615,0.5733,20892,5.125,270.1491,East,1.7974,2026-03-15T09:34:06Z,148.7272895644723,69.32123093208074,LIGHT
420,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0420.fits,L,2026-03-15T05:34:00Z,30,1x1,-15,-15,0,50,105.7588,524.697,523,397,65535,733,2.5189,0.2641,3.872735295182285,0.44673116705102606,0.9891,0.8572,0.7607,0.6593,0.6322,0.5479,20892,5.11,270.1491,East,1.8,2026-03-15T09:34:44Z,148.72728958291063,69.32123089771639,LIGHT
421,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0421.fits,L,2026-03-15T05:35:00Z,30,1x1,-15,-15,0,50,106.7698,524.6656,523,354,65535,724,2.5175,0.2789,3.850710293206309,0.4016207706691901,0.6613,0.5731,0.5211,0.4516,0.4072,0.3529,20892,5.085,270.1491,East,1.802,2026-03-15T09:35:15Z,148.727289597477,69.32123087057293,LIGHT
422,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0422.fits,L,2026-03-15T05:35:00Z,30,1x1,-15,-15,0,50,111.348,524.6696,523,400,65535,753,2.3509,0.2428,3.529081555930696,0.3932585484648756,0.7648,0.6628,0.4618,0.4002,0.6096,0.5283,20892,5.07,270.1491,East,1.8043,2026-03-15T09:35:45Z,148.72728961300405,69.32123084164381,LIGHT
423,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0423.fits,L,2026-03-15T05:37:00Z,30,1x1,-15,-15,0,50,107.6481,524.5221,523,381,65535,743,2.5882,0.2749,4.043507601262153,0.4377601575494578,1.1828,1.025,0.6649,0.5762,0.9782,0.8477,20885,5.205,270.1491,East,1.8125,2026-03-15T09:37:43Z,148.72728967034487,69.32123073484918,LIGHT
424,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0424.fits,L,2026-03-15T05:38:00Z,30,1x1,-15,-15,0,50,110.3194,524.4622,523,386,65535,763,2.4427,0.267,3.7410024219420257,0.4295733219897422,0.8407,0.7286,0.6114,0.5299,0.5771,0.5002,20885,5.24,270.1491,East,1.8146,2026-03-15T09:38:14Z,148.72728968490998,69.32123070773225,LIGHT
425,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0425.fits,L,2026-03-15T05:38:00Z,30,1x1,-15,-15,0,50,108.9958,524.4929,523,384,65535,750,2.4879,0.2708,3.809884641210047,0.4114588656161222,0.8741,0.7575,0.7198,0.6238,0.4959,0.4298,20885,5.29,270.1491,East,1.8168,2026-03-15T09:38:45Z,148.72728970049457,69.32123067872178,LIGHT
426,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0426.fits,L,2026-03-15T05:39:00Z,30,1x1,-15.1,-15,0,50,110.5504,524.4425,523,399,65535,766,2.4455,0.2645,3.763114793843356,0.4017339431068669,0.78,0.676,0.5467,0.4738,0.5563,0.4821,20885,5.31,270.1491,East,1.819,2026-03-15T09:39:16Z,148.72728971504975,69.32123065163172,LIGHT
427,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0427.fits,L,2026-03-15T05:39:00Z,30,1x1,-15,-15,0,50,113.4602,524.47,523,378,65535,760,2.3492,0.2414,3.521832903392318,0.438589190505057,0.5855,0.5075,0.4509,0.3907,0.3736,0.3238,20885,5.315,270.1491,East,1.8211,2026-03-15T09:39:46Z,148.72728972966908,69.32123062442626,LIGHT
428,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0428.fits,L,2026-03-15T05:40:00Z,30,1x1,-15,-15,0,50,112.9461,524.4803,523,399,65535,753,2.385,0.246,3.6011642579365857,0.382171620875104,0.69,0.598,0.4924,0.4267,0.4833,0.4189,20885,5.3,270.1491,East,1.8234,2026-03-15T09:40:17Z,148.72728974524568,69.32123059544378,LIGHT
429,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0429.fits,L,2026-03-15T05:40:00Z,30,1x1,-15,-15,0,50,111.4897,524.4486,523,359,65535,752,2.3938,0.2485,3.656957097004456,0.43412572221069246,0.7387,0.6402,0.4865,0.4217,0.5558,0.4817,20885,5.27,270.1491,East,1.8255,2026-03-15T09:40:48Z,148.72728975980837,69.32123056835208,LIGHT
430,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0430.fits,L,2026-03-15T05:41:00Z,30,1x1,-15,-15,0,50,111.8088,524.5187,523,413,65535,778,2.3714,0.258,3.595277209206329,0.4393619074732564,0.9977,0.8647,0.7634,0.6616,0.6423,0.5567,20885,5.26,270.1491,East,1.8282,2026-03-15T09:41:26Z,148.72728977830218,69.32123053395291,LIGHT
431,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0431.fits,L,2026-03-15T05:41:00Z,30,1x1,-15,-15,0,50,113.0574,524.5432,523,398,65535,758,2.3399,0.2408,3.5401860660114615,0.40206379845846657,0.6959,0.6031,0.5265,0.4563,0.455,0.3944,20885,5.23,270.1491,East,1.8304,2026-03-15T09:41:57Z,148.72728979288598,69.32123050683101,LIGHT
432,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0432.fits,L,2026-03-15T05:42:00Z,30,1x1,-15,-15,0,50,111.3912,524.5671,523,389,65535,765,2.388,0.2682,3.60512216705836,0.40552435263364434,0.6952,0.6025,0.5507,0.4773,0.4243,0.3677,20885,5.255,270.1491,East,1.8327,2026-03-15T09:42:27Z,148.72728980849593,69.32123047780524,LIGHT
433,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0433.fits,L,2026-03-15T05:42:00Z,30,1x1,-15,-15,0,50,107.7372,524.5606,523,398,65535,762,2.5134,0.2978,3.903047867563149,0.431782074588983,0.7899,0.6846,0.6159,0.5337,0.4947,0.4287,20885,5.22,270.1491,East,1.8348,2026-03-15T09:42:58Z,148.72728982307024,69.32123045070932,LIGHT
434,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0434.fits,L,2026-03-15T05:43:00Z,30,1x1,-15,-15,0,50,109.0069,524.5827,523,397,65535,757,2.458,0.2644,3.7569207124601536,0.4115941017125944,0.6579,0.5701,0.5593,0.4847,0.3463,0.3002,20885,5.2,270.1491,East,1.837,2026-03-15T09:43:28Z,148.72728983767132,69.3212304235676,LIGHT
435,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0435.fits,L,2026-03-15T05:43:00Z,30,1x1,-15,-15,0,50,110.3357,524.6311,523,387,65535,753,2.4325,0.2573,3.7135769050695457,0.395230938143298,0.7644,0.6624,0.5659,0.4904,0.5138,0.4453,20885,5.165,270.1491,East,1.8393,2026-03-15T09:43:59Z,148.7272898532465,69.32123039461966,LIGHT
436,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0436.fits,L,2026-03-15T05:44:00Z,30,1x1,-15,-15,0,50,109.0859,524.6254,523,367,65535,748,2.4776,0.265,3.8040306558436248,0.42090439883153513,0.7595,0.6582,0.5855,0.5074,0.4837,0.4192,20885,5.155,270.1491,East,1.8415,2026-03-15T09:44:30Z,148.72728986788292,69.32123036742065,LIGHT
437,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0437.fits,L,2026-03-15T05:45:00Z,30,1x1,-15,-15,0,50,112.9395,524.6636,523,395,65535,773,2.314,0.2387,3.4893429129045317,0.47254282785035,0.7388,0.6403,0.5442,0.4716,0.4997,0.4331,20885,5.14,270.1491,East,1.8436,2026-03-15T09:45:00Z,148.72728988249017,69.32123034027993,LIGHT
438,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0438.fits,L,2026-03-15T05:45:00Z,30,1x1,-15,-15,0,50,115.441,524.7215,523,403,65535,771,2.24,0.2362,3.311906270057454,0.4600172712221618,0.556,0.4819,0.3983,0.3452,0.3879,0.3362,20885,5.115,270.1491,East,1.8458,2026-03-15T09:45:31Z,148.72728989711348,69.32123031311332,LIGHT
439,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0439.fits,L,2026-03-15T05:46:00Z,30,1x1,-15,-15,0,50,111.8,524.8475,524,390,65535,761,2.3083,0.2395,3.468782109409942,0.4057396534154444,0.5594,0.4849,0.4012,0.3477,0.3899,0.3379,20885,5.1,270.1491,East,1.8481,2026-03-15T09:46:01Z,148.7272899127296,69.32123028410687,LIGHT
440,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0440.fits,L,2026-03-15T05:46:00Z,30,1x1,-15,-15,0,50,114.8377,524.8236,524,375,65535,760,2.2354,0.2298,3.3353416578222923,0.4620122217834605,0.7779,0.6742,0.6049,0.5242,0.4891,0.4239,20885,5.07,270.1491,East,1.8508,2026-03-15T09:46:38Z,148.72728993028122,69.32123025151071,LIGHT
441,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0441.fits,L,2026-03-15T05:47:00Z,30,1x1,-15,-15,0,50,112.309,524.82,524,405,65535,769,2.26,0.2352,3.357658392892531,0.4195178471114151,0.5678,0.492,0.4484,0.3886,0.3483,0.3018,20885,5.105,270.1491,East,1.853,2026-03-15T09:47:09Z,148.7272899448556,69.3212302244482,LIGHT
442,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0442.fits,L,2026-03-15T05:47:00Z,30,1x1,-15,-15,0,50,113.0969,524.7514,523,397,65535,770,2.3045,0.2385,3.469644068462021,0.40554149788652105,0.6891,0.5972,0.3523,0.3054,0.5922,0.5132,20885,5.1,270.1491,East,1.8554,2026-03-15T09:47:39Z,148.7272899604652,69.32123019546786,LIGHT
443,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0443.fits,L,2026-03-15T05:48:00Z,30,1x1,-15,-15,0,50,113.3949,524.66,523,405,65535,755,2.2664,0.2258,3.3619367605908885,0.45736340987749136,0.5956,0.5162,0.4388,0.3803,0.4028,0.3491,20885,5.11,270.1491,East,1.8576,2026-03-15T09:48:10Z,148.7230998316742,69.32122417814736,LIGHT
444,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0444.fits,L,2026-03-15T05:48:00Z,30,1x1,-15,-15,0,50,115.7958,524.7835,523,407,65535,726,2.2161,0.2305,3.2879948663683596,0.4559733018286345,0.5739,0.4974,0.4122,0.3572,0.3993,0.3461,20885,5.115,270.1491,East,1.8598,2026-03-15T09:48:41Z,148.72309984629936,69.32122415101489,LIGHT
445,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0445.fits,L,2026-03-15T05:49:00Z,30,1x1,-15,-15,0,50,115.4959,524.7407,523,394,65535,765,2.234,0.2314,3.330714152426574,0.4318506660624576,0.5843,0.5064,0.4726,0.4096,0.3435,0.2977,20885,5.095,270.1491,East,1.8622,2026-03-15T09:49:12Z,148.72309986188898,69.32122412209758,LIGHT
446,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0446.fits,L,2026-03-15T05:49:00Z,30,1x1,-15,-15,0,50,115.637,524.8468,523,392,65535,718,2.2003,0.2228,3.2856507405495443,0.4696898764899184,0.6771,0.5868,0.5871,0.5088,0.3373,0.2923,20885,5.105,270.1491,East,1.8644,2026-03-15T09:49:43Z,148.72309987652702,69.32122409494949,LIGHT
447,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0447.fits,L,2026-03-15T05:50:00Z,30,1x1,-15,-15,0,50,114.0549,524.8277,523,382,65535,749,2.2823,0.2294,3.383999396583987,0.5375645518987372,0.721,0.6249,0.5413,0.4691,0.4763,0.4128,20885,5.12,270.1491,East,1.8668,2026-03-15T09:50:13Z,148.72309989217578,69.32122406593137,LIGHT
448,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0448.fits,L,2026-03-15T05:50:00Z,30,1x1,-15,-15,0,50,112.6961,524.8714,524,379,65535,741,2.3516,0.2348,3.5421118074209685,0.5666559653059995,0.7393,0.6407,0.6533,0.5661,0.3461,0.3,20885,5.115,270.1491,East,1.869,2026-03-15T09:50:44Z,148.72309990682967,69.32122403876222,LIGHT
449,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0449.fits,L,2026-03-15T05:51:00Z,30,1x1,-15,-15,0,50,110.4958,525.0065,524,393,65535,754,2.3847,0.259,3.629024499756971,0.47060736238560497,0.7692,0.6666,0.6063,0.5255,0.4733,0.4102,20885,5.135,270.1491,East,1.8713,2026-03-15T09:51:15Z,148.7230999214836,69.32122401159704,LIGHT
450,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0450.fits,L,2026-03-15T05:51:00Z,30,1x1,-15,-15,0,50,109.9802,525.2755,524,404,65535,750,2.3398,0.2476,3.531926156182446,0.4236290742958003,0.6555,0.5681,0.5177,0.4486,0.4022,0.3486,20885,5.15,270.1491,East,1.8741,2026-03-15T09:51:52Z,148.72309994005542,69.32122397717484,LIGHT
451,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0451.fits,L,2026-03-15T05:52:00Z,30,1x1,-15,-15,0,50,109.0404,525.3718,524,379,65535,752,2.3299,0.239,3.495119689039025,0.4227373052234391,0.5864,0.5082,0.3922,0.3399,0.436,0.3779,20885,5.205,270.1491,East,1.8765,2026-03-15T09:52:23Z,148.72309995565942,69.32122394825828,LIGHT
452,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0452.fits,L,2026-03-15T05:52:00Z,30,1x1,-15,-15,0,50,110.4788,525.2957,524,394,65535,754,2.3297,0.2543,3.5357884064551257,0.4102901193655694,0.4334,0.3756,0.2461,0.2133,0.3567,0.3092,20885,5.225,270.1491,East,1.8788,2026-03-15T09:52:54Z,148.72309997037098,69.32122392099981,LIGHT
453,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0453.fits,L,2026-03-15T05:53:00Z,30,1x1,-15,-15,0,50,112.4845,525.2246,524,354,65535,765,2.2662,0.2358,3.405930826016861,0.4253503796071535,0.672,0.5824,0.4311,0.3736,0.5156,0.4468,20885,5.25,270.1491,East,1.8812,2026-03-15T09:53:25Z,148.7230999859961,69.32122389205306,LIGHT
454,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0454.fits,L,2026-03-15T05:53:00Z,30,1x1,-15,-15,0,50,113.0607,525.3052,524,388,65535,777,2.2758,0.2425,3.478689991614319,0.4621798592097837,0.5426,0.4703,0.3566,0.3091,0.409,0.3545,20885,5.26,270.1491,East,1.8835,2026-03-15T09:53:56Z,148.72310000066634,69.32122386487943,LIGHT
455,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0455.fits,L,2026-03-15T05:54:00Z,30,1x1,-14.9,-15,0,50,110.2707,525.6276,524,394,65535,755,2.3235,0.2296,3.546727690081968,0.4643134349218068,0.8157,0.7069,0.5515,0.478,0.6009,0.5208,20885,5.28,270.1491,East,1.8858,2026-03-15T09:54:27Z,148.72310001529945,69.32122383777859,LIGHT
456,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0456.fits,L,2026-03-15T05:54:00Z,30,1x1,-15,-15,0,50,112.4666,525.4489,524,367,65535,770,2.2669,0.2431,3.392353325314532,0.418116923241637,0.5994,0.5195,0.4594,0.3982,0.385,0.3337,20885,5.315,270.1491,East,1.8882,2026-03-15T09:54:57Z,148.72310003092826,69.32122380883817,LIGHT
457,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0457.fits,L,2026-03-15T05:55:00Z,30,1x1,-14.9,-15,0,50,115.4958,525.4832,524,393,65535,779,2.2191,0.2188,3.3188110545876897,0.4572901650978897,0.6921,0.5998,0.549,0.4758,0.4214,0.3652,20885,5.305,270.1491,East,1.8905,2026-03-15T09:55:28Z,148.72310004563005,69.32122378161849,LIGHT
458,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0458.fits,L,2026-03-15T05:55:00Z,30,1x1,-14.9,-15,0,50,112.7816,525.617,524,400,65535,758,2.376,0.231,3.6143298248732303,0.4148636929955443,0.7111,0.6163,0.5148,0.4461,0.4905,0.4251,20885,5.315,270.1491,East,1.8928,2026-03-15T09:55:58Z,148.72310006028738,69.32122375448517,LIGHT
459,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0459.fits,L,2026-03-15T05:56:00Z,30,1x1,-15,-15,0,50,112.86,525.9045,525,404,65535,751,2.3682,0.2342,3.580052465460855,0.5281638181261405,0.6858,0.5943,0.5674,0.4917,0.3851,0.3338,20885,5.31,270.1491,East,1.8953,2026-03-15T09:56:29Z,148.72310007593111,69.32122372553026,LIGHT
