DATE,MESSAGE,ROLE,EVENT_ID,TYPE
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1810,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1810,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1812,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1812,end
45860.24,"Starting Category: Flat Device, Item: CloseCover",Flats,1814,start
45860.24,"Finishing Category: Flat Device, Item: CloseCover",Flats,1814,end
45860.24,"Starting Category: Flat Device, Item: CloseCover",Flats,1816,start
45860.24,"Finishing Category: Flat Device, Item: CloseCover",Flats,1816,end
45860.24,"Starting Category: Flat Device, Item: ToggleLight, Light: On",Flats,1817,start
45860.24,"Finishing Category: Flat Device, Item: ToggleLight, Light: On",Flats,1817,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1818,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1818,end
45860.24,"Starting Category: Flat Device, Item: SetBrightness, Brightness: 22",Flats,1819,start
45860.24,"Finishing Category: Flat Device, Item: SetBrightness, Brightness: 22",Flats,1819,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1821,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1821,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1822,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1822,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1823,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1823,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1824,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1824,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1825,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1825,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1826,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1826,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1827,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1827,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1828,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1828,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1829,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1829,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1830,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1830,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1831,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1831,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1832,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1832,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1833,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1833,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1834,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1834,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1835,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1835,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1836,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1836,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1837,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1837,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1838,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1838,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1839,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1839,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1840,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1840,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1841,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1841,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1842,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1842,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1843,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1843,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1844,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1844,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1845,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.1, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1845,end
45860.24,"Starting Category: Flat Device, Item: ToggleLight, Light: Off",Flats,1846,start
45860.24,"Starting Category: Flat Device, Item: CloseCover",Flats,1848,start
45860.24,"Finishing Category: Flat Device, Item: CloseCover",Flats,1848,end
45860.24,"Starting Category: Flat Device, Item: ToggleLight, Light: On",Flats,1849,start
45860.24,"Finishing Category: Flat Device, Item: ToggleLight, Light: On",Flats,1849,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1850,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1850,end
45860.24,"Starting Category: Flat Device, Item: SetBrightness, Brightness: 47",Flats,1851,start
45860.24,"Finishing Category: Flat Device, Item: SetBrightness, Brightness: 47",Flats,1851,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1853,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1853,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1854,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1854,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1855,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1855,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1856,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1856,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1857,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1857,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1858,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1858,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1859,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1859,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1860,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1860,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1861,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1861,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1862,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1862,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1863,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1863,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1864,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1864,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1865,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1865,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1866,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1866,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1867,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1867,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1868,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1868,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1869,start
45860.24,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1869,end
45860.24,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 0.25, Gain 100, Offset 50, ImageType FLAT, Binning 1x1",Flats,1870,start
